features__attributes__OBJECTID,features__attributes__Title,features__attributes__Type,features__attributes__IMDbLink,features__attributes__Address,features__attributes__Site,features__attributes__ShootDate,features__attributes__OriginalDetails,features__geometry__x,features__geometry__y,,,,,,,,,,,,,,,,,exceededTransferLimit
4781,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,311 Central Avenue NW,Knockouts,1247616000000,311 Central Ave NW (Knockouts) & 4th St.Promenade- No ITC/Street Closure on Copper eb from 3rd st to 5th st.,-106.650814135034,35.0844696084371,,,,,,,,,,,,,,,,,
4782,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,7801 Candelaria Road NE,Sandia High School,1247616000000,7801 Candelaria NE- Sandia High School- No ITC/No Closures,-106.557631516014,35.1164273393905,,,,,,,,,,,,,,,,,
4783,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,415 Tijeras Avenue NW,Bernallio County Courthouse,1247702400000,415 Tijeras (Old Bernallio Cty Courthouse)- ITC on Tijeras eb from 5th st to 4th st/Street Closure on 5th st nb & sb fr Tijeras to Marquette/ one lane closure on Tijeras from 5th to 4th st eb.,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4784,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,100 4th Street SW,4th Street SW between Central Avenue SW and Gold Avenue SW and alley behind Amy Biel High School,1247788800000,4th st from Central to Gold & alley behind Amy Beil School- ITC on Central eb & wb from 3rd st to 4th st/ Street Closure on 4th st nb&sb from Central to Gold,-106.651612005194,35.0845310345377,,,,,,,,,,,,,,,,,
4785,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,325 Central Avenue NW,4th Street Promenade and alley behind Maloneys Tavern,1247788800000,4th st Promenade (Alley behind Maloneys) & Copper Parking Garage- ITC on 5th St nb & sb from Central to Copper/ ITC on Copper wb from 3rd st to 5th st./ Street Closure on Copper eb only from 5th to 3rd st,-106.65135298766,35.084541198707,,,,,,,,,,,,,,,,,
4786,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,1900 Edith Boulevard NE,Mount Calvary Cemetary,1248739200000,Mt. Calvary Cemetary - no ITC/closures,-106.637532497744,35.1029268159002,,,,,,,,,,,,,,,,,
4787,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,7801 Candelaria Road NE,Sandia High School,1248739200000,"7801 Candelaria NE- Sandia High School- ITC on Candelaria eb, wb from Utah to Pennsylvania",-106.557631516014,35.1164273393905,,,,,,,,,,,,,,,,,
4788,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,5000 Uptown Boulevard NE,Uptown Boulevard NE between San Pedro Drive NE and Coronado Mall Entrance at Americas Parkway NE,1250035200000,Uptown Blvd fr Americas Pkwy to San Pedro- ITC on Uptown eb fr San Pedro to Americas Pkwy/ Street Closure on Uptown wb fr Americas Pkwy to San Pedro,-106.57740682027,35.1054491705781,,,,,,,,,,,,,,,,,
4789,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,218 Gold Avenue SW,Gold Street Caffe,1250121600000,"218 Gold St -Gold St Café- No ITC, No Closures",-106.650119051904,35.0833233256388,,,,,,,,,,,,,,,,,
4790,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,601 Dr Martin Luther King Jr Avenue NE,Lovelace Medical Center Albuquerque,1250121600000,"601 MLK Jr Ave- ITC on Elm nb,sb fr MLK Jr Marquette",-106.640489341129,35.0855977633402,,,,,,,,,,,,,,,,,
4791,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,400 4th Street NW,Parking Lot at 4th Street NW,1250812800000,"400 4th st(City Parking lot on 3rd & Marquette- ITC on 4th & Roma In all directions starting at 5pm/Street closure on 3rd nb,sb from Marquette to Roma",-106.650904296244,35.0882269942349,,,,,,,,,,,,,,,,,
4792,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,2000 Mountain Road NW,Albuquerque Museum,1252540800000,"2000 Mountain Rd- Museum- ITC on 19th nb, sb fr Mountian to Old Town",-106.668606238518,35.098424458889,,,,,,,,,,,,,,,,,
4793,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,500 Central Avenue SW,Lindys Diner,1252540800000,500 Central Ave- Lindys- No ITC/  Street Closure on 5th st sb only fr Central to Gold,-106.652835110861,35.0847105109264,,,,,,,,,,,,,,,,,
4794,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,100 Roma Avenue NW,Roma Avenue NW and 1st Street NW intersection,1252627200000,"100 Roma Ave NW- YDI no ITC/ Street Closure on Roma eb, wb fr 1st to RR Tracks",-106.647196308567,35.0887106587915,,,,,,,,,,,,,,,,,
4795,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,120 Central Avenue SW,Sunshine Building,1253664000000,"120 Central Ave SW-(Sunshine Building) ITC on 2nd st fr Gold to Central nb, sb ",-106.648949422048,35.0841910248111,,,,,,,,,,,,,,,,,
4796,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,1901 University Boulevard NE,The Ranchers Club of New Mexico,1253664000000,Rancher's Club - no ITC/no closure,-106.623859711521,35.1070587875301,,,,,,,,,,,,,,,,,
4797,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,500 Central Avenue SW,Lindys Diner,1253664000000,"500 Central Ave SW (Ext. Lindys Diner on 5th st- Street Closure on 5th st fr Gold to Central nb, sb",-106.652835110861,35.0847105109264,,,,,,,,,,,,,,,,,
4798,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,1900 Edith Boulevard NE,Mount Calvary Cemetary,1253750400000,Mt. Calvary Cemetary - no ITC/closures,-106.637532497744,35.1029268159002,,,,,,,,,,,,,,,,,
4799,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,325 Central Avenue NW,Maloneys Tavern patio and 4th Street Promenade,1253750400000,"4th st Promenade Maloney's Patio & Promenade- ITC on Central fr 5th st to 3rd st eb, wb, ITC on 4th st fr Gold to Central nb, sb/Street Closure on Copper fr 3rd to 5th st eb",-106.65135298766,35.084541198707,,,,,,,,,,,,,,,,,
4800,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,423 1st Street SW,El Madrid Bar ,1254355200000,"El Madrid Bar - ITC 1st st.  From Iron to  Lead nb, sb",-106.648782372236,35.0802714230614,,,,,,,,,,,,,,,,,
4801,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,5400 Gibson Boulevard SE,Gibson Medical Center,1254355200000,Gibson Medical Center,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
4802,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,102 4th Street NW,Slices Patio and 4th Street Promenade,1254441600000,4th st Promenade Slices Patio- No ITC/ Street Closure on Copper from 3rd st to 5th st eb,-106.651592624042,35.0846279326066,,,,,,,,,,,,,,,,,
4803,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,301 San Pedro Drive NE,Fade Tite Hair Studio,1254441600000,"301 San Pedro NE - ITC San Pedro btwn Nambe & Domingo nb, sb/ ITC Copper btwn Cagua & San Pedro (eb) Close: Copper btwn Cagua & San Pedro wb",-106.577474240629,35.0807807474471,,,,,,,,,,,,,,,,,
4804,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,415 Tijeras Avenue NW,Bernallio County Courthouse,1255305600000,415 Tijeras Ave SE- Street eb lane closure fr 5th st to 4th st,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4805,Crash,TV Series Season 2,http://www.imdb.com/title/tt1178636/episodes?season=2&ref_=tt_eps_sn_2,1601 Avenida Cesar Chavez SE,Isotopes Park,1255392000000,Isotopes baseball park,-106.630687593994,35.0684804041576,,,,,,,,,,,,,,,,,
4806,Crazy Heart,Movie,http://www.imdb.com/title/tt1263670/,20 1st Plaza Center NW,Fist Plaza Galeria,1221523200000,Galeria,-106.649996457919,35.0865410550627,,,,,,,,,,,,,,,,,
4807,Crazy Heart,Movie,http://www.imdb.com/title/tt1263670/,300 Marquette Avenue NW,Driving grid of 3rd Street NW and Marquette Avenue NW to 5th Street NW to Gold Avenue NW,1221523200000,"Downtown -rolling ITC 3rd, marquette, 5th, gold (loop)",-106.649759711418,35.0880313232984,,,,,,,,,,,,,,,,,
4808,Crazy Heart,Movie,http://www.imdb.com/title/tt1263670/,1000 Juan Tabo Boulevard NE,Pauls Monterey Inn,1221609600000,Paul's Monterey Inn - ITC Juan Tabo at Lomas,-106.515024018745,35.0883415521776,,,,,,,,,,,,,,,,,
4809,Crazy Heart,Movie,http://www.imdb.com/title/tt1263670/,5601 University Boulevard SE,Isleta Amphitheater formerly called Journal Pavilion,1221696000000,Journal Pavilion,-106.621773497343,34.9954657774347,,,,,,,,,,,,,,,,,
4810,Danappel Creative,Commercial for Kia,na,402 Silver Avenue SW,Silver Avenue SW between 4th and 5th Streets SW,1267315200000,"402 Silver Ave SW- Street Closure on Silver from 4th st to 5th st (eb, wb)",-106.652183943671,35.0825768529698,,,,,,,,,,,,,,,,,
4811,Dark Country,Movie,http://www.imdb.com/title/tt0469318/?ref_=fn_al_tt_1,3711 Central NE,University Lodge,1194739200000,null,-106.602555201565,35.0795837322497,,,,,,,,,,,,,,,,,
4812,Dead Billy,Movie,http://www.imdb.com/title/tt2558996/,2901 Candelaria Road NW,Rio Grande Nature Center State Park,1351814400000,Rio Grande Valley State Park Access Road,-106.684250869908,35.1287973654234,,,,,,,,,,,,,,,,,
4813,Dead Billy,Movie,http://www.imdb.com/title/tt2558996/,407 Central Avenue NW,Sister Bar,1351900800000,Sister ,-106.651931879097,35.0846183388818,,,,,,,,,,,,,,,,,
4814,Dead Billy,Movie,http://www.imdb.com/title/tt2558996/,407 Central Avenue NW,Sister Bar,1351987200000,Sister ,-106.651931879097,35.0846183388818,,,,,,,,,,,,,,,,,
4815,Dead Billy,Movie,http://www.imdb.com/title/tt2558996/,500 2nd Street SW,Orpheum Arts Space,1352073600000,Orpheum Arts Space,-106.649963927228,35.080283547629,,,,,,,,,,,,,,,,,
4816,Dead Billy,Movie,http://www.imdb.com/title/tt2558996/,1001 Stanford Drive NE,UNM Domenici Center,1352505600000,UNM Dominici Center - 1001 Stanford NE,-106.617562337225,35.0918343072639,,,,,,,,,,,,,,,,,
4817,Dead Billy,Movie,http://www.imdb.com/title/tt2558996/,3101 Tiley Drive NE,Grisham Park,1352764800000,Grisham Park,NaN,NaN,,,,,,,,,,,,,,,,,
4818,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,205 Rio Bravo SW,Raks Building Supply,1187308800000,null,-106.658816954609,35.0272738462608,,,,,,,,,,,,,,,,,
4819,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,313 Gold SW,Burt's Tiki Lounge,1187568000000,null,-106.651301136004,35.0835032347214,,,,,,,,,,,,,,,,,
4820,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,6000 Pan American NW,Nativo Lodge,1187740800000,null,-106.586837381733,35.1516015758967,,,,,,,,,,,,,,,,,
4821,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,720 1st st. NW,JuStorage,1187827200000,null,-106.646785777584,35.0906074374043,,,,,,,,,,,,,,,,,
4822,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,301 Central Avenue NW,Carom Club,1188172800000,null,-106.65042924107,35.0844184721766,,,,,,,,,,,,,,,,,
4823,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,301 Central Avenue NW,Carom Club,1188259200000,null,-106.65042924107,35.0844184721766,,,,,,,,,,,,,,,,,
4824,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,616 Central SW,null,1188864000000,null,-106.654755779905,35.0849493882608,,,,,,,,,,,,,,,,,
4825,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189123200000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4826,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189209600000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4827,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189296000000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4828,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189382400000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4829,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189468800000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4830,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189555200000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4831,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189555200000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4832,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189641600000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4833,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189641600000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4834,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189728000000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4835,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1189987200000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4836,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1190073600000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4837,Deadly Impact,Movie,http://www.imdb.com/title/tt1082577/?ref_=nm_flmg_msc_9,415 Tijeras NW,Old Bernalillo County Courthouse,1190160000000,null,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
4838,Desert Gems Productions,Commercial for Transportation Security Administration,na,11500 Sunset Gardens Road SW,Albuquerque Fire Academy,1211414400000,Albuquerque Fire Academy - 11510 Sunset Gardens,-106.758807910556,35.066042433228,,,,,,,,,,,,,,,,,
4839,Desert Gems Productions,Commercial for Transportation Security Administration,na,11510 Sunset Gardens Road SW,Albuquerque Emergency Management Office,1211414400000,Office of Emergency Management,-106.758861641488,35.0660313285592,,,,,,,,,,,,,,,,,
4840,Desert Vamps 101,Movie CNM Student Film,na,525 Buena Vista Drive SE,CNM Main Campus interior,1260835200000,CNM - interior,-106.624081516345,35.0764937514274,,,,,,,,,,,,,,,,,
4841,Desert Vamps 101,Movie CNM Student Film,na,525 Buena Vista Drive SE,CNM Main Campus interior,1260921600000,CNM - interior,-106.624081516345,35.0764937514274,,,,,,,,,,,,,,,,,
4842,Digital Filmmaking Institute,Commerical by Marcia Woske,na,9301 San Mateo Boulevard NE,Wildflower Park,1335657600000,Wildflower Park,-106.586438006029,35.1936809646648,,,,,,,,,,,,,,,,,
4843,Doritos,Commercial for Doritos,na,100 3rd Street NW,3rd Street NW between Central Avenue NW and Copper Avenue NW,1288224000000,3rd st. Sidewalk - westside only betwn central and copper,-106.650372799023,35.0844281894211,,,,,,,,,,,,,,,,,
4844,Due Date,Movie,http://www.imdb.com/title/tt1231583/,Interstate 40 westbound between exit 154 Unser Boulevard and exit 149 Atrisco Vista Boulevard,Interstate 40 westbound between exit 154 Unser Boulevard and exit 149 Atrisco Vista Boulevard,1256342400000,I-40 at Unser & Paseo del Volcan,NaN,NaN,,,,,,,,,,,,,,,,,
4845,Due Date,Movie,http://www.imdb.com/title/tt1231583/,Interstate 40 eastbound between exit 153 98th Street and exit 154 Unser Boulevard,Interstate 40 eastbound between exit 153 98th Street and exit 154 Unser Boulevard,1257292800000,I-40 eastbound btwn 98th & Unser- Sidewalk closure on NB Unser at I-40 Overpass,NaN,NaN,,,,,,,,,,,,,,,,,
4846,Due Date,Movie,http://www.imdb.com/title/tt1231583/,Interstate 40 eastbound between exit 153 98th Street and exit 154 Unser Boulevard,Interstate 40 eastbound between exit 153 98th Street and exit 154 Unser Boulevard,1257379200000,I-40 eastbound btwn 98th & Unser- Sidewalk closure on NB Unser at I-40 Overpass,NaN,NaN,,,,,,,,,,,,,,,,,
4847,Due Date,Movie,http://www.imdb.com/title/tt1231583/,1200 Sunport Boulevard Southeast,Interstate 25 southbound between exit 221 Sunport Boulevard SE and exit 220 Rio Bravo Boulevard SE,1257638400000,I-25 close SB between Sunport and Rio Bravo,-106.62180085823,35.0497430203243,,,,,,,,,,,,,,,,,
4848,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,2424 Central Avenue SW,Casa Grande Restaurant closed,1209340800000,Casa Grande Restaurant 2424 Central Ave. SW,-106.677014612409,35.0947608950486,,,,,,,,,,,,,,,,,
4849,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,8521 Central Avenue SE,Foxes Booze N Cruise,1209513600000,Foxes Booze & Cruise,-106.551657643018,35.0740328047693,,,,,,,,,,,,,,,,,
4850,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,610 Central Avenue NW,The Launchpad Bar alley,1209600000000,610 Central Alleyway (behind Launchpad) - closure on alley from 6th to 7th,-106.654477416253,35.0849108495805,,,,,,,,,,,,,,,,,
4851,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,618 Central Avenue SW,The Launchpad Bar,1209600000000,"Foxes Booze & Cruise, Launchpad Bar",-106.654848567789,35.0849622339935,,,,,,,,,,,,,,,,,
4852,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,1020 Central Avenue SW,Express Inn,1209686400000,Express Inn 1020 Central Ave. SW,-106.659449429654,35.0870145554662,,,,,,,,,,,,,,,,,
4853,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,610 Central Avenue NW,The Launchpad Bar alley,1209686400000,611 Central Alleyway (behind Launchpad) - closure on alley from 6th to 7th,-106.654477416253,35.0849108495805,,,,,,,,,,,,,,,,,
4854,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,1002 Central Avenue SW,Washington Luxury Apartments,1209945600000,Washington Luxury Apartments,-106.658666165202,35.0865460058108,,,,,,,,,,,,,,,,,
4855,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,1002 Central Avenue SW,Washington Luxury Apartments,1210032000000,"Washington Luxury Apts. 1002 Central Ave. SW - ITC on Central from 10th to 11th St., Hotel Blue",-106.658666165202,35.0865460058108,,,,,,,,,,,,,,,,,
4856,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,9200 Central Avenue SW,Duke City Lights Diner now renamed Café 66,1210204800000,Dukes Diner 9200 Central Ave. SW,-106.736983934515,35.0739093492948,,,,,,,,,,,,,,,,,
4857,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,300 Central Avenue SE,Central Avenue SE from Broadway to Unser Boulevards SE driving shot,1210723200000,Driving shots on process trailer - ITC on Central from Broadway to Unser,-106.64458288842,35.083627455625,,,,,,,,,,,,,,,,,
4858,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,300 Central Avenue SE,Central Avenue SE from Broadway to Unser Boulevards SE driving shot,1210809600000,Driving shots on process trailer - ITC on Central from Broadway to Unser,-106.64458288842,35.083627455625,,,,,,,,,,,,,,,,,
4859,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,8300 Central Avenue SE,Bow and Arrow Lodge,1210809600000,Bow 'n Arrow 8300 Central Ave. SE,-106.554802574759,35.0743479501516,,,,,,,,,,,,,,,,,
4860,Easier With Practice,Movie,http://www.imdb.com/title/tt1217426/,1013 San Mateo Boulevard SE,Dons Paperback Books,1210896000000,Bird Song 1708 Central Ave. SE Don's Books 1013 San Mateo SE,-106.586375670135,35.0669420865231,,,,,,,,,,,,,,,,,
